Target_Status,Target_Plant,Target_Group,Target_Class,Target_Storage_Loc,Target_Mat_Grp,Target_MRP_Type,Target_Qty,Target_Weight,Target_Cost,Target_Safety_Stock,Target_Volume,Target_Ref_ID,Target_Description,Target_Batch_Id
99,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_CH,VB,82,29,483,20,51,REF-97062_LEG,Item_Desc_692 [MIG],B445-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_OBS,MG_ME,PD,37,47,418,10,11,REF-78670_LEG,Item_Desc_71 [MIG],B491-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_001,MG_EL,VB,43,20,467,30,38,REF-95064_LEG,Item_Desc_773 [MIG],B157-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,51,34,157,12,24,REF-39035_LEG,Item_Desc_404 [MIG],B451-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_CH,ND,53,23,548,18,52,REF-70964_LEG,Item_Desc_449 [MIG],B569-2024
10,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_EL,ND,67,39,308,24,84,REF-78813_LEG,Item_Desc_795 [MIG],B854-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_003,MG_EL,PD,25,28,439,21,56,REF-46744,Item_Desc_125 [MIG],B719-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_ME,PD,28,52,300,22,55,REF-66100_LEG,Item_Desc_214 [MIG],B535-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_CH,VB,19,37,259,26,45,REF-39864_LEG,Item_Desc_366 [MIG],B500-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_CH,VB,15,43,155,13,95,REF-36771_LEG,Item_Desc_322 [MIG],B613-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_003,MG_ME,ND,6,19,376,10,80,REF-50245_LEG,Item_Desc_805 [MIG],B845-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_ME,PD,65,44,453,20,85,REF-43856_LEG,Item_Desc_900 [MIG],B862-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_EL,PD,42,40,186,15,96,REF-10724_LEG,Item_Desc_288 [MIG],B557-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_ME,ND,23,53,388,23,52,REF-11944_LEG,Item_Desc_317 [MIG],B899-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_ME,PD,50,53,567,13,18,REF-97316_LEG,Item_Desc_382 [MIG],B986-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_ME,ND,68,55,555,20,42,REF-36341_LEG,Item_Desc_34 [MIG],B266-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_001,MG_ME,VB,56,33,162,11,63,REF-83194_LEG,Item_Desc_432 [MIG],B848-2024
10,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_EL,VB,14,34,294,10,40,REF-91842_LEG,Item_Desc_247 [MIG],B799-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_ME,PD,17,45,246,15,28,REF-20596_LEG,Item_Desc_43 [MIG],B544-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_CH,ND,72,44,273,26,70,REF-40309_LEG,Item_Desc_870 [MIG],B950-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_ME,ND,37,42,216,15,81,REF-94035_LEG,Item_Desc_485 [MIG],B152-2024
10,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_ME,VB,49,19,432,16,64,REF-38742_LEG,Item_Desc_926 [MIG],B668-2024
99,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_EL,ND,14,48,334,18,52,REF-23185_LEG,Item_Desc_349 [MIG],B837-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_OBS,MG_EL,ND,64,44,286,18,23,REF-71037_LEG,Item_Desc_175 [MIG],B958-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_EL,PD,11,55,545,25,56,REF-47631_LEG,Item_Desc_222 [MIG],B240-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_CH,ND,97,50,551,28,61,REF-20577_LEG,Item_Desc_177 [MIG],B901-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_CH,PD,37,37,184,23,24,REF-88880_LEG,Item_Desc_398 [MIG],B246-2024
10,PLANT_CA,GRP_B,CLASS_1,SL_003,MG_CH,ND,81,28,473,23,91,REF-51415_LEG,Item_Desc_590 [MIG],B516-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,VB,3,21,473,20,13,REF-99780_LEG,Item_Desc_932 [MIG],B578-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_001,MG_EL,VB,98,17,468,20,46,REF-36044_LEG,Item_Desc_916 [MIG],B957-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_003,MG_EL,VB,75,23,481,15,8,REF-21947_LEG,Item_Desc_587 [MIG],B608-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_EL,VB,28,54,404,15,67,REF-19686_LEG,Item_Desc_503 [MIG],B645-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_EL,ND,37,38,600,26,40,REF-43351_LEG,Item_Desc_375 [MIG],B363-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_003,MG_EL,PD,33,18,359,26,45,REF-32200_LEG,Item_Desc_289 [MIG],B981-2024
20,PLANT_TX,GRP_A,CLASS_1,SL_002,MG_EL,VB,86,22,471,18,47,REF-54563_LEG,Item_Desc_855 [MIG],B275-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_EL,ND,74,54,258,26,76,REF-95643_LEG,Item_Desc_473,B536-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_CH,ND,33,17,429,23,89,REF-91527_LEG,Item_Desc_944 [MIG],B837-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_ME,ND,86,46,162,22,30,REF-24190_LEG,Item_Desc_788 [MIG],B900-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,VB,40,49,189,18,98,REF-69756_LEG,Item_Desc_155 [MIG],B997-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_ME,PD,80,17,219,21,100,REF-57865_LEG,Item_Desc_153 [MIG],B284-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_ME,PD,94,39,284,23,8,REF-14165_LEG,Item_Desc_461 [MIG],B303-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_ME,VB,24,51,445,24,8,REF-26974_LEG,Item_Desc_743 [MIG],B393-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_003,MG_EL,ND,23,19,532,30,85,REF-99573_LEG,Item_Desc_976 [MIG],B142-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_EL,ND,3,49,185,18,25,REF-35562_LEG,Item_Desc_77 [MIG],B375-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_CH,PD,66,53,525,13,65,REF-30872_LEG,Item_Desc_310 [MIG],B579-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_ME,PD,91,18,204,11,28,REF-22500_LEG,Item_Desc_521 [MIG],B401-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_EL,VB,64,39,524,18,36,REF-60916_LEG,Item_Desc_334 [MIG],B385-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_002,MG_EL,VB,50,16,493,28,51,REF-37413_LEG,Item_Desc_115 [MIG],B316-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_003,MG_ME,ND,60,24,454,17,77,REF-81544_LEG,Item_Desc_914,B633-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_EL,ND,95,23,304,28,61,REF-36464_LEG,Item_Desc_366 [MIG],B485-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_OBS,MG_EL,PD,70,19,379,24,72,REF-12759_LEG,Item_Desc_411 [MIG],B522-2024
10,PLANT_CA,GRP_A,CLASS_1,SL_003,MG_ME,VB,56,27,341,15,89,REF-77431_LEG,Item_Desc_943 [MIG],B576-2024
20,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_EL,PD,9,23,557,21,38,REF-75766_LEG,Item_Desc_884 [MIG],B998-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_EL,PD,10,36,597,30,17,REF-57370_LEG,Item_Desc_587 [MIG],B901-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_CH,PD,41,51,519,27,70,REF-40120_LEG,Item_Desc_346 [MIG],B283-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_ME,VB,100,38,464,10,23,REF-63323_LEG,Item_Desc_442 [MIG],B240-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_ME,VB,16,16,306,19,51,REF-25890_LEG,Item_Desc_947 [MIG],B579-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_EL,PD,6,47,400,19,89,REF-57940_LEG,Item_Desc_771 [MIG],B102-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_001,MG_ME,PD,87,32,289,13,69,REF-23156_LEG,Item_Desc_177 [MIG],B116-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_003,MG_CH,VB,94,41,496,17,36,REF-90381_LEG,Item_Desc_385 [MIG],B970-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_002,MG_CH,ND,1,21,519,24,94,REF-54787_LEG,Item_Desc_894 [MIG],B928-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_EL,ND,32,35,243,14,31,REF-84638_LEG,Item_Desc_702 [MIG],B694-2024
10,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_ME,PD,13,49,184,26,7,REF-66837_LEG,Item_Desc_886 [MIG],B524-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_CH,ND,60,41,225,23,35,REF-80198_LEG,Item_Desc_41 [MIG],B373-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_CH,PD,69,39,442,22,29,REF-45470_LEG,Item_Desc_566 [MIG],B344-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_ME,ND,6,18,560,20,23,REF-25347_LEG,Item_Desc_800 [MIG],B450-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_CH,VB,9,21,354,11,38,REF-99335_LEG,Item_Desc_961 [MIG],B521-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_001,MG_CH,VB,51,20,174,10,45,REF-31915_LEG,Item_Desc_147 [MIG],B342-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_EL,ND,13,30,168,15,67,REF-37755_LEG,Item_Desc_571 [MIG],B101-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_002,MG_CH,PD,27,49,536,16,23,REF-74785_LEG,Item_Desc_984 [MIG],B327-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_EL,PD,48,34,370,27,35,REF-76931_LEG,Item_Desc_816 [MIG],B792-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_EL,VB,97,38,249,23,42,REF-67161_LEG,Item_Desc_963 [MIG],B232-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_ME,VB,81,48,494,12,38,REF-20857_LEG,Item_Desc_433 [MIG],B741-2024
10,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_ME,VB,89,38,545,24,8,REF-52442_LEG,Item_Desc_32 [MIG],B871-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_CH,ND,87,29,360,17,21,REF-84346_LEG,Item_Desc_755 [MIG],B944-2024
99,PLANT_NY,GRP_A,CLASS_2,ERROR_LOC,MG_ME,VB,87,33,595,24,90,REF-63153_LEG,Item_Desc_223 [MIG],B178-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_EL,PD,36,37,486,28,86,REF-54198_LEG,Item_Desc_280 [MIG],B940-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_003,MG_EL,VB,54,32,388,23,55,REF-64947_LEG,Item_Desc_258 [MIG],B406-2024
20,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_ME,ND,39,47,318,24,17,REF-35181_LEG,Item_Desc_405 [MIG],B452-2024
10,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_EL,VB,44,20,474,18,101,REF-38964_LEG,Item_Desc_545 [MIG],B262-2024
0,PLANT_TX,GRP_A,CLASS_1,SL_001,MG_ME,PD,29,55,224,14,43,REF-81022_LEG,Item_Desc_452 [MIG],B116-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_003,MG_EL,PD,68,40,400,12,35,REF-36363_LEG,Item_Desc_327 [MIG],B503-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_ME,VB,88,38,463,25,10,REF-80987_LEG,Item_Desc_984 [MIG],B925-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_CH,VB,14,46,553,11,88,REF-48710_LEG,Item_Desc_53 [MIG],B797-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_CH,PD,70,16,455,30,102,REF-25797,Item_Desc_897 [MIG],B964-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_ME,VB,82,39,541,13,31,REF-71121_LEG,Item_Desc_158 [MIG],B180-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_001,MG_CH,VB,45,25,393,30,38,REF-32599_LEG,Item_Desc_542 [MIG],B722-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_CH,VB,38,45,375,26,70,REF-81920_LEG,Item_Desc_128 [MIG],B926-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_EL,PD,89,37,456,26,18,REF-53759_LEG,Item_Desc_612 [MIG],B590-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_EL,ND,66,49,526,16,99,REF-88598,Item_Desc_14 [MIG],B855-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_003,MG_ME,ND,55,53,378,22,58,REF-19920_LEG,Item_Desc_273 [MIG],B820-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_CH,ND,88,53,279,18,97,REF-17711_LEG,Item_Desc_746 [MIG],B429-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_001,MG_EL,ND,76,18,376,27,82,REF-72634_LEG,Item_Desc_660 [MIG],B474-2024
10,PLANT_CA,GRP_C,CLASS_1,SL_001,MG_EL,ND,36,20,401,22,42,REF-65758_LEG,Item_Desc_700 [MIG],B666-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_EL,VB,14,38,297,24,90,REF-52497_LEG,Item_Desc_689 [MIG],B379-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,PD,99,51,370,25,22,REF-14981_LEG,Item_Desc_256 [MIG],B121-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_003,MG_ME,VB,23,55,493,19,37,REF-89184_LEG,Item_Desc_510 [MIG],B715-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_EL,PD,18,15,275,13,53,REF-41313_LEG,Item_Desc_59 [MIG],B973-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_002,MG_EL,VB,79,54,526,29,18,REF-55604_LEG,Item_Desc_976 [MIG],B627-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_003,MG_CH,ND,36,43,346,26,73,REF-51323_LEG,Item_Desc_175 [MIG],B104-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_EL,PD,19,27,380,30,96,REF-55591_LEG,Item_Desc_663 [MIG],B662-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_002,MG_ME,PD,20,35,538,25,97,REF-29439_LEG,Item_Desc_983 [MIG],B290-2024
99,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_ME,PD,17,16,181,20,100,REF-32714_LEG,Item_Desc_387 [MIG],B109-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_EL,ND,63,16,406,30,74,REF-10698_LEG,Item_Desc_229 [MIG],B636-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_003,MG_ME,PD,53,30,429,27,77,REF-76497_LEG,Item_Desc_121 [MIG],B685-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_EL,PD,39,22,311,14,53,REF-41659_LEG,Item_Desc_887 [MIG],B214-2024
0,PLANT_CA,GRP_A,CLASS_1,SL_003,MG_ME,VB,73,38,476,19,76,REF-80712_LEG,Item_Desc_575 [MIG],B629-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_CH,VB,89,42,299,24,60,REF-37843_LEG,Item_Desc_54 [MIG],B840-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_EL,ND,20,52,557,24,14,REF-77470_LEG,Item_Desc_198 [MIG],B199-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_002,MG_CH,ND,6,38,594,27,75,REF-17911_LEG,Item_Desc_761 [MIG],B810-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_002,MG_CH,ND,54,53,498,10,31,REF-95102_LEG,Item_Desc_308 [MIG],B830-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_EL,ND,66,47,284,30,40,REF-30487_LEG,Item_Desc_459 [MIG],B470-2024
10,PLANT_NY,GRP_C,CLASS_2,SL_001,MG_ME,ND,25,37,348,30,84,REF-27929_LEG,Item_Desc_355 [MIG],B105-2024
0,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_CH,VB,81,37,446,22,98,REF-73421_LEG,Item_Desc_28 [MIG],B276-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_EL,PD,35,22,159,28,21,REF-27109_LEG,Item_Desc_477 [MIG],B179-2024
10,PLANT_CA,GRP_C,CLASS_1,SL_OBS,MG_CH,ND,18,19,600,10,97,REF-86485_LEG,Item_Desc_86 [MIG],B231-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_003,MG_CH,PD,56,38,563,12,15,REF-53217_LEG,Item_Desc_448 [MIG],B565-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_ME,ND,11,35,534,13,18,REF-18646_LEG,Item_Desc_197 [MIG],B597-2024
20,PLANT_NY,GRP_A,CLASS_3,SL_OBS,MG_EL,PD,3,26,366,17,63,REF-82114_LEG,Item_Desc_848 [MIG],B324-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_ME,PD,39,31,327,14,60,REF-71801_LEG,Item_Desc_905 [MIG],B822-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_001,MG_ME,ND,90,22,158,14,8,REF-56259_LEG,Item_Desc_548 [MIG],B955-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_001,MG_CH,VB,83,37,291,17,94,REF-14039_LEG,Item_Desc_11 [MIG],B812-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_ME,ND,74,38,589,28,90,REF-90450_LEG,Item_Desc_976 [MIG],B213-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_CH,VB,26,21,580,24,52,REF-28524_LEG,Item_Desc_856 [MIG],B728-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_ME,VB,41,20,190,28,41,REF-51692_LEG,Item_Desc_135 [MIG],B652-2024
20,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_CH,ND,45,29,182,16,91,REF-61986_LEG,Item_Desc_266 [MIG],B118-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_002,MG_CH,VB,34,38,412,26,38,REF-48986_LEG,Item_Desc_803 [MIG],B293-2024
10,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_CH,ND,16,49,467,19,32,REF-53151_LEG,Item_Desc_522 [MIG],B937-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_CH,ND,44,27,290,29,26,REF-72954_LEG,Item_Desc_18 [MIG],B576-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_CH,ND,25,36,287,27,49,REF-69002_LEG,Item_Desc_501 [MIG],B473-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_002,MG_CH,ND,7,43,154,14,61,REF-88306_LEG,Item_Desc_400 [MIG],B357-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_CH,VB,56,19,228,14,29,REF-56867_LEG,Item_Desc_979 [MIG],B125-2024
20,PLANT_TX,GRP_A,CLASS_1,SL_003,MG_ME,ND,92,48,465,20,48,REF-43017_LEG,Item_Desc_693 [MIG],B469-2024
20,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_ME,VB,36,19,168,13,83,REF-26152_LEG,Item_Desc_121 [MIG],B510-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_OBS,MG_ME,PD,95,24,226,13,101,REF-51484_LEG,Item_Desc_629 [MIG],B257-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_EL,PD,57,45,556,19,34,REF-63978_LEG,Item_Desc_738 [MIG],B642-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_CH,VB,89,46,383,13,54,REF-25645_LEG,Item_Desc_528 [MIG],B613-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_CH,ND,43,41,529,29,49,REF-66913_LEG,Item_Desc_565 [MIG],B426-2024
99,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_CH,VB,90,51,525,22,73,REF-91671_LEG,Item_Desc_705 [MIG],B307-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_002,MG_ME,PD,52,47,430,26,64,REF-96655_LEG,Item_Desc_442 [MIG],B705-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_EL,ND,35,22,518,22,8,REF-90344_LEG,Item_Desc_672 [MIG],B977-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_CH,PD,92,22,204,12,24,REF-38506_LEG,Item_Desc_974 [MIG],B441-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_ME,PD,36,23,397,20,52,REF-74535_LEG,Item_Desc_497 [MIG],B122-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_002,MG_CH,PD,89,24,477,26,70,REF-76625_LEG,Item_Desc_867 [MIG],B362-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_003,MG_EL,VB,24,32,487,25,86,REF-32017_LEG,Item_Desc_926 [MIG],B403-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_CH,VB,100,38,416,30,77,REF-43650_LEG,Item_Desc_910 [MIG],B958-2024
20,PLANT_CA,GRP_A,CLASS_2,ERROR_LOC,MG_ME,PD,39,16,326,15,55,REF-20941_LEG,Item_Desc_665 [MIG],B746-2024
20,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_EL,ND,26,52,175,22,10,REF-56867_LEG,Item_Desc_3 [MIG],B314-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_001,MG_EL,PD,61,27,272,21,34,REF-56656,Item_Desc_764 [MIG],B702-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_001,MG_CH,VB,52,39,304,20,11,REF-48277_LEG,Item_Desc_597 [MIG],B788-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_OBS,MG_CH,VB,73,31,384,19,94,REF-69858_LEG,Item_Desc_827 [MIG],B992-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_CH,ND,61,44,486,12,71,REF-81667_LEG,Item_Desc_255 [MIG],B367-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_OBS,MG_CH,ND,15,39,414,30,49,REF-22124_LEG,Item_Desc_286 [MIG],B783-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_002,MG_CH,PD,23,35,596,14,30,REF-29626_LEG,Item_Desc_247 [MIG],B855-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_CH,VB,42,53,577,16,83,REF-40738_LEG,Item_Desc_379 [MIG],B553-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_OBS,MG_CH,VB,8,32,572,24,16,REF-86486_LEG,Item_Desc_765 [MIG],B459-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_003,MG_EL,PD,38,20,198,29,91,REF-39721_LEG,Item_Desc_338 [MIG],B789-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_001,MG_CH,VB,34,46,517,16,34,REF-23654_LEG,Item_Desc_33 [MIG],B760-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_003,MG_CH,ND,81,16,500,28,14,REF-49112_LEG,Item_Desc_309 [MIG],B171-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_OBS,MG_EL,ND,30,15,587,23,51,REF-21988_LEG,Item_Desc_37,B901-2024
20,PLANT_NY,GRP_A,CLASS_3,SL_001,MG_CH,VB,25,40,236,29,74,REF-81101_LEG,Item_Desc_12 [MIG],B345-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_ME,PD,88,17,196,23,38,REF-40784_LEG,Item_Desc_475 [MIG],B793-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_EL,VB,41,33,519,14,39,REF-73206_LEG,Item_Desc_189 [MIG],B858-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_OBS,MG_ME,VB,82,49,281,25,38,REF-19748_LEG,Item_Desc_670 [MIG],B414-2024
20,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,23,17,355,15,85,REF-78635_LEG,Item_Desc_616 [MIG],B316-2024
20,PLANT_NY,GRP_B,CLASS_3,SL_001,MG_CH,VB,31,43,389,17,50,REF-26897_LEG,Item_Desc_549 [MIG],B554-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_CH,PD,6,34,411,23,97,REF-31017_LEG,Item_Desc_727 [MIG],B693-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_ME,ND,82,24,248,29,35,REF-17583_LEG,Item_Desc_470 [MIG],B377-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_ME,PD,80,48,463,30,59,REF-12676_LEG,Item_Desc_575 [MIG],B256-2024
99,PLANT_NY,GRP_C,CLASS_1,SL_003,MG_ME,VB,52,43,358,10,46,REF-83829_LEG,Item_Desc_441 [MIG],B376-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_003,MG_EL,VB,7,20,575,24,16,REF-15654_LEG,Item_Desc_450 [MIG],B348-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_002,MG_EL,PD,78,34,540,16,8,REF-41156_LEG,Item_Desc_137 [MIG],B837-2024
20,PLANT_NY,GRP_B,CLASS_2,SL_003,MG_ME,PD,62,41,455,16,80,REF-70156_LEG,Item_Desc_132 [MIG],B248-2024
20,PLANT_CA,GRP_C,CLASS_1,SL_OBS,MG_CH,VB,8,24,364,20,10,REF-36643_LEG,Item_Desc_412 [MIG],B621-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_OBS,MG_EL,VB,96,50,490,13,82,REF-90252_LEG,Item_Desc_518 [MIG],B229-2024
99,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,VB,23,41,160,29,54,REF-88019_LEG,Item_Desc_270 [MIG],B325-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_EL,PD,37,22,574,10,60,REF-73098_LEG,Item_Desc_455 [MIG],B167-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_001,MG_CH,ND,38,23,413,10,26,REF-58021_LEG,Item_Desc_72 [MIG],B477-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_ME,PD,48,27,306,14,91,REF-62862_LEG,Item_Desc_961 [MIG],B357-2024
